User handle,Date of tweet,Tweet Data
business,09-04-2017,A limited-edition Porsche race car model from the Steve McQueen film Le Mans has been reworked to run on electricity https://bloom.bg/2nWqfrX pic.twitter.com/2yiOmzmGOj
cws_sales,03-04-2017,Take Risks on Your Business, Not Your Body - Five ways to stay fit, healthy and happy in a stressful industry. http://ow.ly/Nm3150aAKI1 
fgalvaredo,03-04-2017,Trump hits the golf course to talk healthcare with Republican critic Rand Paul http://ift.tt/2nx9mnl  #pymes #business #negocios
KayGuwop_,10-04-2017,When you mad but you can't post your business
SUSBOYSLICK,10-04-2017,the world would be a much better place if people didn't judge what they don't understand and minded their own business
SoleParentsofAu,03-04-2017,Federal budget: Government remains committed to stalled welfare savings, tax cuts for big business http://www.abc.net.au/news/2017-04-02/tax-cuts-for-big-businesses-remain-priority-says-treasurer/8409252?pfmredir=sm … via @abcnews
ryandavies146,10-04-2017,Proud of every single one of these lads got to do the business in South Wales now @DruidsAcademy #cdfcpic.twitter.com/yBlXepfoKV
Inc,03-04-2017,How to Run Your Life Like a Business @NicoleLapinhttp://on.inc.com/2ozwZMb 
EcomBlueprint,03-04-2017,3 Weird Tips To Start Your Online Selling Business #marketingstrategy #makemoneyfromhome #internetmarketing http://goo.gl/e8uWbD pic.twitter.com/wkbEpcVU9l
jenniferrrrg1,06-04-2017,what happens in my life is my problem, & my business.
HorizonTechs_,03-04-2017,????? ?? ?????? ??? ?????? ? ?????? : https://goo.gl/9g8cD6  #??????? #????????_??? #????????_????????? #services #business pic.twitter.com/KKS3MlCAcl
RepAdamSchiff,06-04-2017,First @POTUS slanders President Obama. Now Susan Rice. Who's next? Lousy way to run a business. Much worse way to run a country.
business,12-04-2017,Inside the hidden cycles that rule markets, history... and everyday life https://bloom.bg/2ozvxwz pic.twitter.com/7ucdj7We1a
Debbie_Dinero,03-04-2017,If everyone learned to mind their own business the world would be a much better place
WordsPosts,09-04-2017,My life.. My choices.. My mistakes.. My lessons.. Not your business..
originalnephew,08-04-2017,Anyone that has eyes on Tommy Tru let me know, Original Family has some unfinished business.
AFCBvB1410,11-04-2017,"If you're going to treat the club like a business, follow the adage that the customer is always right" Perfectly summed up #AFC #Arsenal
ViewsFromDiea,03-04-2017,"Y'all Talk?" Nah we Yell bitch mind ya business
BrighamRago,03-04-2017,Global Expansion Offers Small Business a Pathway to Growth. http://ow.ly/HZSk309rhek  via http://americanentrepreneurship.com 
business,12-04-2017,These rich Asian millennials have pooled their family fortunes to build a venture fund https://bloom.bg/2p51zyg pic.twitter.com/4saE1VKfnK
ipfconline1,11-04-2017,The Big #Business Opportunities Arising From #AR & #VR [Infographic] #AugmentedReality #VirtualRealitypic.twitter.com/G4MKiXQ6Km
shefalitiwari7,04-04-2017,8th day of Nav,Mahagauri,goddess of the great radiant light teaches us to be calm and be fearless in our approach to achieve business goals pic.twitter.com/Z1tDV1K0Cu
AUnia19,11-04-2017,With all due respect, it's nobody's place to judge these women. How a woman chooses to wear her hijab is her business, not ours.
pornjeon,03-04-2017,— jeon jungkook; the hills your man on the road, he doin' promo you said: keep our business on the low-low pic.twitter.com/mGosUvt59t
bwecht,03-04-2017,It is shocking to me that some town in Iowa hasn't yet had the business sense to change its name to Wrestleman
idahocafe,06-04-2017,A TD with family connections to a pub and a hedge cutting business, says that badly cut hedges kill more than drunk drivers I KID YOU NOT pic.twitter.com/FFze7IQhYy
smartstartnet,03-04-2017,Love my city NEW YORK #entrepreneneur #entrepreneurship #business #quoteoftheday #inspiredaily #hardwork... http://fb.me/1f5LAgrye 
____PantheR,08-04-2017,All this maff when you could've just minded your business on a woman's sex life. https://twitter.com/thej_miles/status/850411040122830848 …
spacexgoat,03-04-2017,Me minding my own business https://twitter.com/chasedickson_5/status/763572259642454016 …
olsterbean,03-04-2017,Knew I should have bought shares in the banner making business
rysadelon,03-04-2017,How To Gain An Unfair Advantage When Launching Your #Business http://buff.ly/2os6UiV  via @sujanpatel with @robwalling
business,04-04-2017,Spotify's new deal with Universal will give access to some music to subscribers only https://bloom.bg/2nU3Qw1 pic.twitter.com/F2rUoZGW5Y
saranghajima_,03-04-2017,"Kpop is a business" "If you want to continue receiving music from the artist you love, you have to make sure they’re profitable." Menohok
ComfortAbua,12-04-2017,A princess, A landlord, business Owner, Car owner, Oil worker at 26 but you want to reduce her to a messenger? Please move.
Wit_of_Wilde,08-04-2017,My own business always bores me to death. I prefer other people's.
MasterTheMB,03-04-2017,Get Educated On The Music Business From People Who Live it, Breathe it! http://www.MasterTheMusicBusiness.com 
TopGamesBest,08-04-2017,All you need is here: http://tinyurl.com/TW1mark  +++ Increase your Money! #marketing #backlinks #news #business #seo #socialmediapic.twitter.com/DWPsXXp4q5
jalbus,10-04-2017,i'm having trouble remembering all the companies i'm supposed to boycott. almost as if something larger than one business is the problem.
shierinnaaa,05-04-2017,It's fuckin annoying when people try to worry about what the fuck I'm doing, I'm good I'm GREAT! Mind your fucking business
Tech_NewsTV,03-04-2017,#smart Do this one thing to increase results with your #ecommerce business and gai... http://kji.me/va12h 
MOsagiede,03-04-2017,It is time for d business of the day The results are in and verified The auditor is on stage with the dreaded envelope #LiveEvictionShow
juliaa_yatess,03-04-2017,I was just minding my own business on campus, I look up and see this!!! What kind of alternate universe is WKU man pic.twitter.com/HwmpMXt5dY
Zarlun,03-04-2017,Small business internet marketing. Discounts on small business courses. http://www.zarlun.com/store/c6/Do_It_Yourself_-_Online_Marketing.html …
heartlle,05-04-2017,Stay the fuck out of my business my nigga
JHeard__,03-04-2017,Grow Your Home Business With SEO: An Introduction to Search Engine Optimization: https://extrapaycheckonline.com/grow-your-home-business-with-seo/ …
robbyrichmond,03-04-2017,What if were going to war with Spain to show the EU we mean business & it’s the beginning of rebuilding the empire?
xeliwe,03-04-2017,@NompiloGwala Jonga phindi is on levels of this kick boxing business. Joining classes tomorrow Nje! #SNSmzansi
himanshu9869,03-04-2017,#DigitalMarketing #makeyourownlane #defstar5 #ceo Flaws You Make While Doing Facebook Marketing for Your Business http://buff.ly/2oq7tg2 pic.twitter.com/42CXNQ8HID
sboshmafu,07-04-2017,When your truck business has been in the family for years because of structural inequality and generational wealth pic.twitter.com/LRALd0Dt0z
ericsson,03-04-2017,Building climate-positive districts & smart urbanization make business, society and people thrive. Learn more: http://m.eric.sn/MfGa309GOzU pic.twitter.com/bCZ5ZAVOjC
business,09-04-2017,Singapore's recent unwinding of some property curbs may give developers a new headache https://bloom.bg/2odkmt6 pic.twitter.com/6SxJpXQrLc
PMOIndia,09-04-2017,Indian Railways register rise in freight, passenger business in 2016-17. http://timesofindia.indiatimes.com/city/aurangabad/indian-railways-register-rise-in-freight-passenger-business-in-2016-17/articleshow/58084106.cms … via NMApppic.twitter.com/axqS2II7gW
ClaytonMKTG,13-04-2017,"The Latest Google News for Business Owners" https://www.linkedin.com/pulse/latest-google-news-business-owners-clayton-johnson … #google #googlenews
Tommy_Colc,11-04-2017,Small business owner: looking 4ward to hearing what Lab has to offer me. It's been tough of late Journalist: Jerumy Borbyn will yuo resign?
queeendee__,08-04-2017,Drinking water and minding ya business will have your skin flourishing.
manav_bhandari,05-04-2017,#regulateschoolsfee education is our right plz stop school commercial business.plz help parents @HRDMinistry @myogiadityanath @CMOfficeUP
Hannah3219,11-04-2017,United CEO isn't tone-deaf but arrogant Big business doesn't do customer service anymore Demand better Tweet/FB & Boycott #BoycottUnited
IoTRecruiting,12-04-2017,Great #Quote #AI #IoT #IoE #IIoT #BigData #BlockChain #Fintech #InternetOfThings #Technology #Business #ArtificialIntelligence #DeepLearningpic.twitter.com/SNC8TCWnmq
business,10-04-2017,Ford's CEO says “we have to tread very carefully" on U.S.-China trade ties https://www.bloomberg.com/politics/articles/2017-04-08/ford-ceo-says-trump-xi-meeting-sets-foundation-for-stronger-ties …pic.twitter.com/LglSvRUT1x
SekiraTackie,08-04-2017,#sirsaucing Sowing into the family business
EODB_India,08-04-2017,Tune in on April 10 for a live Q&A on Starting a Business with JS Shailendra Singh @DIPPGOI Tweet to us @EODB_India #eodbreformspic.twitter.com/8HTE6d1lsK
JustLanita,03-04-2017,From my business partner, Ashley Brown! "THESE PRODUCTS ARE CHANGING MY LIFE! I just wanted to share my... http://fb.me/6ki5JcROv 
Hasnur_Rahman,03-04-2017,hrbartender : Leadership and Tacit Approval in Today's Workplace - #HR Bartender #business http://bit.ly/2obAImV  …pic.twitter.com/0uT5XeVbTM
press_aware,03-04-2017,Vector Institute is just the latest in Canada’s AI expansion – BBC News http://pressaware.com/?p=22115  #business pic.twitter.com/xT2lhGV4mo
rhatchideas,03-04-2017,The latest Toronto Wedding & Event Experts! http://ln.is/paper.li/rhatchideas/5sipC … #business
business,12-04-2017,Brazil may lose as much as $1.5 billion in meat exports this year after a corruption scandal https://bloom.bg/2p3JELo pic.twitter.com/OinqomB9CX
GotAccountants,03-04-2017,How to Drive your Business Forward with Recurring Tasks #success #strategy #business http://dld.bz/fmqHp pic.twitter.com/274aXpJRDa
chi2innovations,03-04-2017,#MachineLearning proves its worth to business http://bit.ly/2nqDYXL  via @infoworld
bdnews24,03-04-2017,business: Get ready to see some major changes in NFL games https://bloom.bg/2oxXCSx  pic.twitter.com/x1qlXOOc0f https://twitter.com/business/status/848607532704821248 …
TechNative,12-04-2017,How do you scale IT #connectivity & speed to match the growing demands of your business? (via @cloud28plus) - http://tnative.co/OR4n  pic.twitter.com/yeeKrdI0aM
richardbranson,04-04-2017,One in every five @VirginStartUp entrepreneurs have a business in the food & drink sector: https://virg.in/Z9C  #VirginFoodpreneurpic.twitter.com/FH1d4kIDYG
INTELCENTRE,03-04-2017,Despite Zero Percent Interest Rates, Obama's Economy Ranks Worst Post WW2 http://dlvr.it/NnQrCt  #BarackObama #Bond #Business pic.twitter.com/CFSfqIh5zK
lunanenufares,07-04-2017,You'll never know my business because I'll never tell you. I can be going through hell and you'll think my life is perfect.
business,08-04-2017,Poland might become the biggest loser from Brexit https://bloom.bg/2nrwyaX pic.twitter.com/OdLIfKQ2G5
JohnPDolden,09-04-2017,You can get involved with people in this business however much you like. It is a great way... http://bit.ly/2chUu8G  #workpic.twitter.com/QOW9SeCJ2h
business,05-04-2017,Buffett’s PacifiCorp plans to spend $3.5 billion on clean-energy projects https://bloom.bg/2nVlz6t pic.twitter.com/0tvypu89jl
just1fool,09-04-2017,Is your mind open for business?
business,03-04-2017,This tidal turbine maker is bidding to turn Britain into a green Saudi Arabia https://bloom.bg/2n3qjKa pic.twitter.com/2bo3r8BJsK
ayoomii_,03-04-2017,Hi guys, please follow @anthill_by_enitan and @Openme_ng on Instagram. The business is nothing without your support. Thank you! Pls RT. pic.twitter.com/VcNgtxnHIx
KymmR,03-04-2017,The7DaySuccessPlan The ONLY complete online business with step by step guide to success. http://the7daysuccessplan.com/?kymmandco 
SolarPrepper,03-04-2017,Shaky Business: An Oyster Tongers Apocalyptic Tale (Aftermath Survival Book 2... https://www.amazon.com/dp/B01H4IRSR8/ref=cm_sw_r_tw_dp_HkRyxbADQGGCD … via @amazon #Prepper #SCIFI
LekeAlderStore,10-04-2017,No matter how brilliant your ideas are, if you can't negotiate, you can't get power by democratic means. @LekeAlder #Business #Negotiationpic.twitter.com/Yc7cfavpKs
HillKeating,11-04-2017,Wow, @united is such a trash airline. So glad I switched over to Southwest. United will never have my business again
sunnyslopegirl1,03-04-2017,I don't own a business, I live here & the trouble it has brought to my neighborhood is more than awful. Audible crosswalk noises heard miles https://twitter.com/cronkitenews/status/848604729869520899 …
LafHub,12-04-2017,Your alert will enter this week, your debtors will pay you. Your clients will refer more clients to you. Your business will grow. RT for TL pic.twitter.com/MTh6wD2BmL
whataboutquay,10-04-2017,Hoes be telling they business to any and everybody.
Hughesy53,11-04-2017,Essentially, the Tories see their time in office as a huge business opportunity... @c4news @itvnews #Panorama
thajuicegoddess,11-04-2017,if you curve me & your friend wanna fwm, mind your business.
MGarcia_Rhodes,03-04-2017,mind ya business pls https://twitter.com/le_debut/status/848933089774628864 …
ubermunster,11-04-2017,Magamit nga yan next business review. "I have a meeting with the bosses to discuss the future of humanity." #DTBYPaghaharap
orangemilq,05-04-2017,me: *knows what I'm about to send is bold n risky, still has the opportunity to backspace go on about my business* me: *presses send*
valuablequottes,09-04-2017,A business has to be involving, it has to be fun, and it has to exercise your creative instincts. - Richard Branson
creoleasf,07-04-2017,Smoke weed and mind your business
sbvdd_,11-04-2017,who gives a fuck??? titties are titties & if y'all bothered then fucking look away and mind ya damn business https://twitter.com/gina_baaaby/status/851327813395161088 …
rachhaze,03-04-2017,My ass looks phenomenal in work pants, totally should've been a business major
briasoboojie,03-04-2017,#NowPlaying "Take Care Of Business" by Nina Simone https://tidal.com/track/3693683 
UKClassicCars,03-04-2017,eBay: 1947 Plymouth P15 Mopar Special Deluxe Business Coupe http://rssdata.net/NnR4xz  #classiccars #cars http://ukdeals.rssdata.net 
__letsgetweird,03-04-2017,How are you today? — Im at work contemplating jumping into the business ... https://curiouscat.me/What_a_shitbag/post/128765666?t=1491159729 …
SMedia_Tips,03-04-2017,The 3 Ways Smart #SocialMedia Accelerates #Startup #Success http://ow.ly/Ha91305a5YH  #Branding #Business #Marketing #ContentMarketing
JuliannaSan_,10-04-2017,ain't nobody's business but mine and my baby
AskLuisCraveiro,03-04-2017,Your #Success Started 3 Months Ago - #Consistency http://dld.bz/fujEz  #business #networkmarketing #marketing
ValeryMolone,03-04-2017,You can add me on Snapchat!! My username is vmolone #snapchat #business #Entrepreneur #girlpower http://www.valerymolone.com pic.twitter.com/YjhUGX73S6
j4lanlurus,03-04-2017,'Nothing prepared us for the magnitude of this trainwreck': LA Times editorial tears into Trump - Business Insider http://dlvr.it/NnQqdP pic.twitter.com/Ge8so2qPS8
TBBaseballMkt,03-04-2017,Again @TBTimes_Rays mentions zero about competition, income, demographics, or economics of TB. SMH when sports writers write about business.
Canada_Startups,12-04-2017,Thanks for the follow @mark_schmalz @E_D_A_C! Let us know if you have questions about our Business Startup Portal http://www.canadastartups.org 
business,05-04-2017,Trump administration is alarmed the Chinese may bid for Westinghouse nuclear business https://bloom.bg/2o7b3ez pic.twitter.com/GEWrrzKXqe
press_aware,03-04-2017,NFL rumors: Did Seahawks’ Pete Carroll drop hint about Richard Sherman trade? http://pressaware.com/?p=22512  #business pic.twitter.com/CQWLnbaB5I
teelovesjesus,08-04-2017,It's not your business to be telling my business...
MsHustlee,09-04-2017,People just wanna be in your business they dont care about how you feel
helllotomykitty,11-04-2017,my life amazing i cant blame u for minding my business but mind ya business bitch
FlirtyNotes,09-04-2017,My Life, my choices, my mistakes, my lessons, not your business.
QuanticoMCB,03-04-2017,When you advertise your #business on http://QuanticoMCB.com  we will tweet about your services 877-898-1556 Rates start at $200/yr
ChrisCarrucini,07-04-2017,I just mind my business
FoxBusiness,11-04-2017,WEDNESDAY: @MariaBartiromo goes one-one-one with @POTUS on @MorningsMaria - This unmissable interview starts at 6a ET on Fox Business! pic.twitter.com/1QNt8JEiE8
kia_doesthemost,03-04-2017,I'm trying to see how y'all niggas be in designer clothes but have no car how that work ? or maybe I should just mind my business huh
mowc1,07-04-2017,@burlingtoncofc Congratulations @burlorthotics for Business Of The Year! #bcofcgala #BurlON pic.twitter.com/3JaYRdhquKpic.twitter.com/zuKor7EvqW
vaniccilondon,06-04-2017,http://ow.ly/r5K230azSZY  #FREE Download => Ways to make customers fall in love with your business #marketingfunnels #Marketing #ShareTheLovepic.twitter.com/3YH5axaRDC
baileyslone17,12-04-2017,Why do people bash other's majors? Just because you can get an A in OChem doesn't mean you'd survive one day in the business field.
businessbunker,04-04-2017,Tips on business networking from #BBunker Blog http://buff.ly/2oxLtgl pic.twitter.com/s8NyoLBkOf
MusicREDEF,03-04-2017,With Streaming's Explosion, Where Does the U.S. Music Business Go From Here? ( @RobertBLevine_ - @billboard)https://redef.it/2oqiQ86 
IoTRecruiting,12-04-2017,Great #Quote #AI #IoT #IoE #IIoT #BigData #BlockChain #Fintech #InternetOfThings #Technology #Business #ArtificialIntelligence #DeepLearningpic.twitter.com/jvoTAlUH9J
kristanicolie,03-04-2017,eden u are my whole entire heart
mmmagnolia,12-04-2017,LETS GET DOWN TO BUSINESS TO DEFEAT THE HUNS pic.twitter.com/M4EaMvNZva
MarkBrammar,06-04-2017,Impressed with new @MoorlandsChmbr office space @BuxtonLeek #business #networking @john_capper @SCCI_Jane @SCCI_Matthew @StaffsChamberspic.twitter.com/D8OwwedQRU
square_miler,03-04-2017,Tailor-made systems for your #property business: Let cloud technology do the hard work for you! http://ow.ly/N7o730arWR5  #cloudaccountingpic.twitter.com/gWW9K9dC48
adweak,07-04-2017,BREAKING: Pepsi CMO Pretty Sure He's Received Phone Call From Every Agency New Business Person In The World
WallyDigitalGrp,03-04-2017,4 Important Social Media Rules You Need to Know for Your Business https://goo.gl/kaF7OB  Sunday #b2b
RS_Garden_Care,03-04-2017,Do you run a big or small #business? then this periodical is for you http://ln.is/tYMSo 
MatuduMatji,07-04-2017,Rent a TUT student: -Stones -Petrol Bombs -Sticks -Iyooh Solomon -Arresting Police Officers RT to support small business #AntiZumaMarches
girIstatic,03-04-2017,foreign country, where they couldnt speak a word of english and left their office jobs to work 22 hours a day in variety store business +
trvpsoula,11-04-2017,drink water & mind ya business
thewebcoach,03-04-2017,#InternationalBusiness 5 Ways to Get Your Small Business Booming in New International Markets http://dlvr.it/NnQx8l pic.twitter.com/BAKXpWNTAV
faaaactt,04-04-2017,Steve Jobs' first business was actually selling blue boxes that would allow users to get free phone service illegally.
eztechwin,03-04-2017,RPA Outsourcing: Automating a Business Process Using Software Robotics http://dlvr.it/NnQz6D pic.twitter.com/nIjBmWRbCp
donte5O2,07-04-2017,when it goes on twitter it's everybody's business
Str8Finesse,08-04-2017,A man with a plan, Im not playin, Im bout business #Gradbash2k17pic.twitter.com/JUrZR1wbY7
Mr200m_,07-04-2017,Idk how people expect you & your business to grow if they're always asking for bring ins
intuitiveWD,03-04-2017,How Any Small Business Can Compete with the Big Boys Using SEO and Social Media - http://bit.ly/2duLAm5 
Manishshaarma,13-04-2017,No question on Cristiano's talent. He is the best in business #???????_??????? #?????_?????_????_?????
DancesWithTaxis,03-04-2017,If admin and liquidation are in the rules then its because there is no difference between clubs & plc's. Club is business, business is club.
NathanLerner,10-04-2017,The whole "run government like a business" approach falls apart pretty quickly you start bombing other countries.
viorica_grecu,03-04-2017,Retweeted Bloomberg ( @business): Could Scotland inherit the U.K.’s EU membership? https://bloom.bg/2n0Nd4J ... http://fb.me/8xBLNprlK 
Dean_Murdoch,10-04-2017,Let's be fuckin clear here-when the Oilers & Flames and Sens & Leafs meet in the 2nd round, Alberta and Ontario are CLOSED FOR BUSINESS.
business,08-04-2017,A $60 billion shock awaits the global shipping industry https://bloom.bg/2o8Ayu1 pic.twitter.com/ByFmxrtMJx
mayaventura_,12-04-2017,it really takes y'all 132 days to catch your man in a lie? cannot relate. it only takes me 2 business days to investigate & assume. https://twitter.com/brihendrixx/status/851302925133590528 …
Temoah150,05-04-2017,Ladies just because you wear a club dress with a blazer doesn't make it business profesional. Stop, I want y'all to succeed in work place.
anastasiatalley,04-04-2017,For anyone trying to save money: minding your business is free.
business,07-04-2017,What life is like in the no-man’s land north of the U.S. border, but south of the wall https://bloom.bg/2o4U36y pic.twitter.com/VEbyX3LsDN
TeamBarringtons,10-04-2017,Need a little support to grow your business? Free seminar Apr 26. Book your place …https://planning_for_growth_seminar.eventbrite.co.uk  or email advice@barringtons.co.ukpic.twitter.com/x7c9NofG9G
FlokiUSA,05-04-2017,Obama must have done something right. Just got my small business health insurance renewal. Premiums went down 7.26%. Wife and I turned 50.
doryannelson,03-04-2017,That's what we in the business call...(removes glasses) "Playa Hatin". pic.twitter.com/VNO4kJxi8h
CoryBMorgan,11-04-2017,In my business if I charge customers for a product I dont have its called fraud Why is overbooking on airlines an exception? #UnitedAirlines
PrestigeEcon,11-04-2017,Hear my #OPEC #OPECDeal interview w @pimmfox and @lisaabramowicz1 of @business @BloombergRadio #OOTT #oil #oilprices http://www.bloomberg.com/news/audio/2016-11-30/prestige-s-schenker-opec-needs-to-hold-until-driving-season …pic.twitter.com/OxYEw2gHSU
B_ELRUFAI,07-04-2017,Our wives must earn their living by engaging in business as employers of labour that contribute to our economy. — HRH Muhammad Sanusi
EU_Agri,06-04-2017,Do you want to promote your agri-food products abroad? Look for business partners or EU funding? http://www.agripromotion.eu  #EUAgriPromopic.twitter.com/yhpLj6hVno
EntrepreneurQ,06-04-2017,Your smile is your logo. Your personality is your business card. The way that you make others feel is your trademark.
LittleOle_Tee,03-04-2017,& stay tf out MY business https://twitter.com/Murder_KeeWROTE/status/842530404989124611 …
lorybs_,04-04-2017,I swear you females b worried abt everything that doesn't concern yall y'all go out yall way to b in everybody business & the shit is sad!
stationrdmktg,04-04-2017,Great to see our client @MSCNutritionCo & @samdavey1993 featured on @WalesBusiness today http://bit.ly/2oDOgEV  #business #Wales pic.twitter.com/JkpF7i7phy
nondemure,08-04-2017,if you carry the 1 it adds up to about mind your fuckin business https://twitter.com/thej_miles/status/850411040122830848 …
GuillenIleana,05-04-2017,Why tf can't anyone mind their own damn business
trackmaticire,03-04-2017,Let us show you how spending as little as 14 euro per month can save you hundreds in your business http://trackmatic.ie/landing-page/ 
Ex_Snapdeal,12-04-2017,1.Do you know : @snapdeal order volume has fallen by more than 50% because maximum business came from people they fired !!
AkilaAu,03-04-2017,#Website Development: The 5 Best Web Builder Platforms for Small Business http://buff.ly/2osc26G pic.twitter.com/kWZnCLoQFk
RWSolutionsInc,03-04-2017,#Entrepreneurship Take Risks on Your Business, Not Your Body http://ht.ly/6fEu50aALzy 
sjohns1218,07-04-2017,Here's the company info: Business ID #201527510149 - Address/Info below. Company owner not under Elaine #FairMediaReportingForJaDinepic.twitter.com/2ETV3lWILm
ATEKAssetScan,12-04-2017,Business model innovation is key to delivering value, not just technology #BIF #SaulKaplan #BIF #innovation http://ow.ly/ZHMx30aLzPZ 
business,09-04-2017,Saudi Arabia’s foreign reserves are falling despite a rebound in oil prices https://bloom.bg/2ntKdhJ pic.twitter.com/nO3sxHV6se
press_aware,03-04-2017,Mylan won’t say if it will pay higher rebates to Medicaid for EpiPen http://pressaware.com/?p=24424  #business pic.twitter.com/ClE5vNwd1g
hashCalcutta,03-04-2017,Concern for Calcutta carries out Swachh Bharat programme ... - Business Standard http://ift.tt/2nxogtQ  #Calcutta
Techpointdotng,07-04-2017,How has the Naira exchange rate fluctuation affected your business? Vote and RT.
Conway_Sean,09-04-2017,6 years ago I sold my business for £1 to get out of the rat race. This is my story. https://youtu.be/tPhJB9pPuKM pic.twitter.com/9LzDL3kzca
Tyonna_Moss,12-04-2017,I keep my business lowkey as hell. Nobody needs to know your moves but you
khxlidz,11-04-2017,When I finally start my own business pic.twitter.com/HYVAC6BOjl
Get_Lighthouse,08-04-2017,"If people like you, they'll listen to you, but if they trust you, they'll do business with you." - Zig Ziglar
factstoofunny,03-04-2017,when you're in class minding your introverted business and the teacher says get in groups pic.twitter.com/fRFgSzsXRc
Savvdell,07-04-2017,If I'm minding my business don't come bothering me
JackPosobiec,06-04-2017,When Business Insider asks you for a quote pic.twitter.com/WMTI2tHNzf
business,05-04-2017,London may have the world's strictest anti-pollution rules by 2019 https://bloom.bg/2o84WXg pic.twitter.com/MNoj4cNlr6
freemobicard,11-04-2017,@freemobicard $PTOP MobiCard powerful networking tool for business professionals!! pic.twitter.com/wLktRyCBtw
HSLIKI,03-04-2017,Facebook Marketing for Business Tips: Content Strategy Essentials LSEO Digital Marketi... http://upflow.co/l/rbHj pic.twitter.com/I5zEVhDEtO
sttechblog,03-04-2017,@MIT and @Google have reinvented the office cubicle. #Business #Innovation http://buff.ly/2oxLqRJ pic.twitter.com/ITTcVG7D3F
business,03-04-2017,Four directors quit after dairy company's mystery 85% stock plunge https://bloom.bg/2n2Phct pic.twitter.com/I7LiyO2yu1
pfakenews,12-04-2017,If Trump wants to run the GOVERNMENT like a BUSINESS, We The People are going to have to run the Union like a UNION. #TheResistance
DanLHughes1,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets http://dlvr.it/NnQtDg pic.twitter.com/ZMpuzSkNfz
BroganRoganTrev,09-04-2017,When the Celtic fans flew to Lisbon in 1967, it was the biggest sporting airlift in history & it changed the business of UEFA for ever after pic.twitter.com/w2BQhvNGsx
business,08-04-2017,Forget the gym. You should take Walt Whitman's exercise advice instead https://bloom.bg/2nqVUph pic.twitter.com/RKbH8ZJwOI
PodcastWFC,03-04-2017,Best practices in #literacy and #technology http://zurl.co/YO4Y  #workforce #workforcedev #business
emilykerrxo,07-04-2017,Why people feel the need to get involved in people's business when it has absolutely nothing to do with them baffles me, bore off & grow up
hookbiz,03-04-2017,5 Ways to Fertilize Your Online Garden - Your website is like a garden for your business. Here are five steps t... http://ow.ly/RWEx50aALo1 
paullewismoney,05-04-2017,Don't worry about leaving EU. There are plenty of repressive regimes to do business with. pic.twitter.com/ISo7nql14g
dankennik,09-04-2017,This whole pension business is literally grand theft. Even the tax credit changes aren't retrospective. My wife had 3.5 years stollen
JaneTheLionDoe,03-04-2017,"Disappearing" is probably what I do best but I just call it minding my own damn mf business
mahitwitt,05-04-2017,#regulateschoolsfee @PMOIndia @myogiadityanath Schools are becoming business now. Please STOP them !!
AshleyyHere4u,11-04-2017,I mind my business 24/7
staciejellsey,06-04-2017,Me: I got until 11:59 in 3 business days until I can talk about it Also me: fund the national parks #SATpic.twitter.com/Grnz8rFqjY
Bizsales_tips,03-04-2017,Pursuing a Bachelor's in Business Administration. Which focus is most flexible? Marketing, International Business, etc.? via /r/sales …
55krissi55,12-04-2017,Corbyn was correct: it's unfair at a Business Conference 2 allow BBC Journalist to take up time with non-Business Questions Bad #journalism
___valle__,03-04-2017,Mind your business jk I'm going tomorrow before work
ohitzmee,03-04-2017,I hate it when guys think that girls' hair is one of their damn business. https://twitter.com/Matthew_Tingle/status/848039810497466372 …
Brooklynpapiii,05-04-2017,If you curve me and yo friend wanna fwm mind yo business
jamess_katieee,03-04-2017,still and will never understand why people WANT to put their personal business on any kind of social network
sarakate212,05-04-2017,ain't nobody's business what i'm doing or where i'm going on the weekend, except for my mama's. thats all i'm saying.
Forbes,11-04-2017,The most successful people in business have this one thing in common: http://on.forbes.com/60158joa9 pic.twitter.com/mreqKK8fGK
issajae_,04-04-2017,i just be minding my business yall
Buckworm_Inc,03-04-2017,How can you improve your #fundraising strategies using ideas from this business #startup? http://on.wsj.com/2n6ISvP  http://fb.me/7pmEv8OHO 
spotstudiouk,03-04-2017,AsariStHill: Hi everyone, its good to be joining like minded business owners. I will aim to contribute some great … http://fb.me/1mB9gU9Y5 
NawrahIrdina,04-04-2017,Hi guys nak spread yr business to larger audience dengan rm10? DM me for paid review! Sementara masih ada slot! First come first serve :) RT pic.twitter.com/0YrEnPsIaF
RipollMateu,03-04-2017,We offer #legal #assistance regarding funds from other countries for investment in #real #estate and business http://ow.ly/HqV830aulfb pic.twitter.com/3KTHaATo2k
funder,12-04-2017,Vote: Should Trump-campaign-business-family-all be defined as Trump & Co. No more associates-org blah blah RT=yes Like=no #trumprussia
zaanbanaan,07-04-2017,Whether you're marching today, or not, that's your business and your constitutional right. Nobody can shame you for that.
mebritt,03-04-2017,AMAZING! Tesla Model X can qualify for a 25,000 tax credit if used for business #Tesla #EV #fleet #taxcredit #dealshttps://electrek.co/2015/10/08/tesla-model-x-is-the-first-electric-car-eligible-to-the-hummer-tax-loophole/ …
business,08-04-2017,Why river cruising in Europe might actually be your dream vacation https://bloom.bg/2nq7AbU pic.twitter.com/K6ffVV72MJ
